,County,Year,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,COUNTY POP
118,25,2016,423.6725227767699,355.7196564056083,312.8698194345505,329.36003653411495,359.9844425762598,625.3247469580588,860.2479022505415,882.0920005708759,863.6563869325195,460.88997539144594,377.4607884746997,376.26651235591663,260
119,27,2016,751.3593793692869,595.1031547252693,502.7614629336628,463.7518753885212,432.99858001996625,517.9110591374579,607.2605289285304,600.0828643286513,535.4235131897999,467.47780810780665,492.74780429750723,608.3167865931688,15052
120,83,2016,524.2975399013998,437.2921217775793,427.9175370417249,399.7385462038906,390.65708795184236,392.2056730891973,405.15259201064976,406.9213981267625,407.4070009827834,422.71902714896464,431.7055967974707,512.2162094811162,420548
121,31,2016,736.4668506927572,567.2863769607302,532.9571302091964,517.8428931891891,686.5164608742607,1047.7417421928733,1249.9012940575137,1181.1620088315715,859.3346875835277,604.1606485127983,589.2398048112077,774.7261493920951,152968
122,107,2016,635.3522866031233,507.0399386297862,460.8036559677443,453.0693010717001,523.6351620340994,816.7240658378555,1025.54315961091,1045.7112265057306,859.2765213031919,611.8470312394642,494.3045335371281,588.4748128766548,440133
123,29,2016,523.6262389061216,412.0010234094998,392.58237110671234,401.99151208714466,544.430288210037,897.9446158139458,1092.8750815542762,1047.1081223958495,761.1006943180787,486.3886363971047,426.94999529857887,533.9992842335237,838810
124,19,2016,583.1395921170084,453.8667604406184,440.8102855562055,424.847555381476,567.69229544339,915.0144560016807,1120.5608911634374,1047.395379478424,723.1239797866864,479.591024884653,475.8376731096267,620.8976710015196,930265
125,53,2016,484.1670526476797,392.1164333401889,401.33525692585545,368.8746673766028,374.8516970612323,354.5881008952781,369.93802523055723,376.7635024441541,364.307113420548,388.54986219307887,414.9964451383655,513.0750986081398,414542
126,69,2016,607.7565486253968,487.44437642650104,498.9711899538504,456.47038375216465,467.07023622390403,515.4819600171656,511.7392916043814,484.3605034469453,489.9630567315387,488.3905265337299,517.7660321444315,659.3893203286401,55269
127,79,2016,519.310024899244,412.35669303305986,415.58006358259155,377.02762242083963,384.697487059912,456.4997472767172,466.5298245717064,436.6797268632802,415.6079366978934,406.8960708455709,433.66854359185584,538.8786917873838,269621
128,51,2016,1030.9436148028574,795.2572406839735,657.0776394547042,578.7892627234296,432.94373366491516,389.38234085255544,398.77724277267606,383.7967147076926,363.69398887149055,383.76559467814104,461.76287409938624,683.4942921452692,12782
129,39,2016,672.0559940829654,522.8784341988537,509.9330591250686,468.6176166635799,578.1171674746647,869.992905057552,1063.0170550926034,995.9221621804132,716.6124494884498,520.7379033526362,536.3637074912348,711.6166776001219,150865
130,43,2016,727.397411110836,563.1743761780606,570.4732121319514,497.969572428478,523.8382652664063,649.8078902834482,769.3341819280099,728.240731345268,563.5899427477659,530.9914430261449,590.852438394836,764.6275083751422,18251
131,47,2016,601.5115544496576,474.601584052496,466.11698922848916,442.74092809848275,564.8074534706336,881.5183938100191,1042.0356410088211,954.553701966093,701.0906003354999,491.20027757126127,494.7039384680933,646.5161402132981,233623
132,81,2016,542.7246326525124,436.5136217809034,457.37571808212687,407.98614525287616,414.32707845767794,402.6395867610028,411.22553313249705,411.78783408568097,408.9381803929202,431.7836447008193,464.0538295199235,581.6951431491584,718168
133,85,2016,558.9933499059699,448.56504737455606,459.4496330787605,419.1172475824901,440.9877738854393,494.89243717521225,518.081332373246,483.9918243326511,468.3443690588502,445.32796223133863,475.4688135919821,599.6534260379975,1618731
134,75,2016,420.4172459843374,322.89427981871336,373.8318149277771,307.837096531952,305.45165863053955,294.47823370297954,416.5628180569452,504.8485251711227,295.3672189701899,317.3789254165271,333.6853330220633,420.59611511915136,799169
135,55,2016,694.7153749453547,558.3142453711123,583.4342663764096,520.168746501209,565.702606974533,635.8900141810759,660.9737529208709,605.2955009308189,603.9493368337934,576.6083343983872,604.2401568269853,754.2720123969965,136484
136,1,2016,491.28664351944695,393.95946127821003,410.7105534173261,368.1163075291718,380.8728774975396,394.9064754031392,412.94547757283976,396.1036098478901,390.82901855561175,393.32864315873206,418.9532180601821,527.113535109268,1435704
137,13,2016,583.496878279473,464.7877487378476,480.29365682088644,434.2283151635354,491.5657098835422,623.6439621486,666.4522512285452,582.7442838157394,545.0490642459449,476.7971785668274,502.6100157284288,632.9894878821873,1047834
138,95,2016,577.0050831759962,460.3485287242144,475.1967200315136,434.09907058172246,500.1798940366428,627.5974123121396,659.3847458339067,582.7871153986041,557.4325380367268,470.97089385071934,490.5971929971012,616.5984457039797,408700
139,97,2016,642.0641032306029,517.9103123577293,543.8059509182272,480.96795911875427,496.91069570628395,507.20335331381034,532.3070758836876,500.89827449374815,506.7563249847611,526.9942634578399,556.7571126428339,702.0054878454515,483203
140,67,2016,965.6948587802285,727.5567336360087,713.9330994147684,619.5661999542549,742.0576648818546,985.6751123943292,1089.761209820233,982.9930288097213,841.1669397489703,710.4838416878067,788.1243298738196,1080.0843499065973,38995
141,41,2016,601.4304188374263,471.0068859511446,493.36038119213924,423.18551472215245,432.60814758059604,424.503457891069,431.78656695105815,428.2728099777196,432.6444975767518,467.07322299696375,501.8164718997457,637.9257382375012,252317
142,87,2016,576.2454554747404,460.718300374806,481.3483127670113,426.026518530601,431.5115698577272,401.64771667597836,415.24608058038757,420.8353816566205,411.52105240049343,456.6481378424484,492.7563002691185,610.2649571183055,262382
143,77,2016,633.3814710512023,499.03005387882746,502.2109660603765,472.29638097862403,579.0666920455415,835.4389135018633,951.0244674774389,832.0689906791869,680.0269503140232,516.5414806811269,534.738348226095,683.7079663809232,683691
144,9,2016,775.5771333773099,602.204292609354,609.8739907858742,526.3802643369276,576.8996315194274,742.2638635984775,877.0986534161782,803.0570438446358,620.9707202400277,566.4882656216263,631.1820700297211,827.7219316491636,45414
145,3,2016,441.89572076935065,346.39758597509365,327.78001187353954,279.82655673266726,285.70084130947197,275.8503050386413,348.1075680683467,308.0867311873624,268.92605230177656,288.9125059824354,339.0578273647081,445.9504150809752,121
146,109,2016,764.8795134004074,589.3556975861443,599.1060487126563,512.9999495540438,531.5974354967507,645.8266892677747,760.8900321673723,718.5099001006118,552.1222256764612,527.6867013975411,603.4434617785873,780.9961708946515,55111
147,99,2016,587.4445250645165,452.52877332665315,446.755881114918,411.0660871868395,507.0511602687556,749.3885525102689,873.9809261993911,783.6892781190793,607.0754666159538,453.2792177923684,476.23856559730564,639.8993606511082,112013
148,45,2016,807.7551507295061,679.8007753187538,730.2599619909498,631.2577635512986,643.8356455465176,648.8465401089493,722.1791967885135,716.4846143625388,624.1348413931124,675.4584623460526,710.2097986365613,875.9345237548335,87740
149,33,2016,942.4424194864158,718.5112157641034,747.1041880368545,603.0350762905813,605.978160896913,681.4557536325887,814.7701490231506,776.3476159014357,619.4550719783621,631.6672955428835,749.4626519011586,1009.632124893712,64659
150,23,2016,801.1069274671944,712.7352539930217,760.0315714030729,681.2540893830043,679.9294902104526,612.9056146843398,625.770119100379,621.0020836689342,603.0879595165804,690.7872621941633,1678.0908937886811,4408.140001846737,133795
151,105,2016,689.9596461135883,633.0292156217781,693.5915825337744,631.7635287057518,674.5668574641938,614.1004603537871,675.1834046632616,654.3264803723492,540.8377297109096,735.2427723365613,686.0908851762697,758.5009487224994,2238
152,5,2016,726.5251564428405,565.7606743446408,580.8054685151185,503.88999079686135,549.9295828086673,722.9213232844804,847.6423881801401,777.6028451204864,3640.558103999267,542.2128801103626,597.0838740168042,772.8070321606364,37876
153,57,2016,838.622410480861,664.9490324922183,708.2355615097835,597.6868013820949,623.1388287170976,738.7758110627797,866.1057945270616,828.2445116579765,621.1723081243379,645.4385618583178,708.4278023339381,875.7816864315615,81978
154,61,2016,822.9655639740272,623.1487684785303,627.8981675660057,531.8327093848711,649.2716630624845,943.393984119534,1107.738229926103,1025.1114237111597,753.5344170711221,620.6488658709649,676.0287588553789,895.1222536816483,293671
155,113,2016,550.4946922991605,428.0979591814524,427.3602397673846,387.48348944396747,495.5163381519015,694.216426299572,763.6587462783093,671.7650026798811,553.4172899648083,430.09829078042975,456.53623672221346,582.807371782453,200849
156,17,2016,879.5904161759854,676.6233691605272,681.2475922035046,561.9146847754977,620.7483322209107,827.5314994478663,985.0551575019382,906.6695170617139,686.1608575129826,630.0513175014262,699.7718818805527,916.8180375067827,150331
157,101,2016,583.1533658829146,454.43168008713803,463.1951212064917,421.78535476443744,581.8392854247246,870.1782031352092,1003.7673020310372,912.2342477367324,658.7708085466386,466.4870650245578,489.04582690366345,627.5561709203183,94737
158,11,2016,661.7697261368593,498.13330730499587,503.94411685759843,447.58290578566977,603.1232780544801,885.5210450138991,1002.4868770874242,919.2334526709001,685.0579164695753,485.6767692661646,527.9734319109508,705.7790325171469,21419
159,115,2016,637.4619856260593,505.5144164289552,522.375142442525,467.71941374914593,599.8820725247298,835.2943890240091,950.8984219712463,877.6122447289871,660.0904041759219,509.6742846683232,535.4559548568184,684.1033840268356,70418
160,7,2016,643.7462609074028,502.2342532397638,519.8830154666832,448.1860417869875,542.8512593205994,749.0932592935271,881.6544314385357,830.2875639302596,608.1633676096438,477.9075871501092,539.0984771815549,693.8001774419228,219996
161,91,2016,481.32526921817487,397.10588893133985,404.89031326282776,353.04847832838067,371.4474439403563,353.6049913287684,400.17720406574654,386.71551032491595,336.70514012958853,405.4900301097806,430.32244849601017,506.9488101970128,904
162,21,2016,753.4142211195078,563.1376049163345,574.9733674124977,471.8054867947612,599.1917260878239,896.1317707566459,1045.642520268907,981.7861736680984,736.3006088195802,540.4166689075549,600.4589764273545,836.666315971192,28122
163,63,2016,653.1426015918013,532.6623683803375,536.2567380225141,450.1791230614034,453.58077836098715,435.9559464022122,495.00829076285464,479.42915414232573,425.77193984281615,502.8276853036002,546.4073448087212,680.0976760941342,13017
164,103,2016,768.8715357062675,589.4067920989771,607.2509381349785,511.01712699697515,614.4863175064427,861.620371816984,1030.008528576519,989.4730336737791,725.5431285928978,563.5346653427446,623.2620519309986,830.5617273287199,63036
165,89,2016,933.0734837731005,712.2395148494187,732.9269278659564,602.0777825394822,664.9189736490125,882.4372911245517,1073.2194855762077,1049.9691759791315,771.2291808453632,674.1667022774367,760.2244967175887,983.9271184830578,176603
166,35,2016,553.439866326191,439.3500209856668,442.164206443879,388.0566931866626,416.538967091196,431.7560008992176,541.1103826340478,492.07214566024635,419.0727259314703,444.183150976418,463.9355130867297,582.9767508640227,2951
167,49,2016,835.7275142143671,667.182308008622,679.3683755054592,579.3106395729061,575.7635426306305,605.480298723263,698.0072959369228,700.8262373072458,579.0187626415405,630.1348152697874,670.3091932981762,875.5531408811249,111
168,37,2017,543.6609854483283,493.682635797578,453.5860892133245,413.441762995728,432.5678085576617,493.29343094976866,689.127272031643,701.6526811017785,707.4466366839966,498.6769005043914,480.5956400287613,468.78064422721843,6643854
169,111,2017,560.3057329575763,509.44934808839406,479.0303174908703,440.40945247386145,448.2145814287518,485.34133980007067,621.1933666002479,628.1458838696967,663.8589213284395,501.0819349369729,508.5821185641228,496.60546677357223,822872
170,59,2017,525.8160405467178,471.93307179511993,456.1388102926119,420.46823436261803,435.912979613534,470.505533823379,627.8539064401822,659.9326883303505,663.343211085272,516.2494028554389,499.53199022272054,490.4567212421496,2777814
171,71,2017,570.0682623271709,503.7745847285545,468.02333793864665,442.8237560985433,475.11027201360105,610.2240299390596,962.6362397093701,940.5351851595735,922.8491644693883,561.1698491878655,513.7696740752466,497.047434070965,2004701
172,65,2017,635.8766623554236,573.0281544158441,542.120002382783,516.9364855590106,570.1206605424055,731.7589969577645,1148.6114134546808,1127.1250051883387,1117.9645882831899,672.3040715392635,613.3738364482531,565.9235058072572,1933533
173,73,2017,482.791335441051,385.8659740006835,400.14346295653803,360.2888583634333,375.5898433624691,442.0927698942905,576.010622053633,589.1250828479715,543.4643361238199,501.7360918413392,450.53824641222553,536.9934554149738,3061958
174,25,2017,409.5497699944843,370.524643852613,307.35626909297986,333.0361684090273,416.19149829653713,579.2659143905055,876.1866289698424,883.0331059125141,851.0635073040503,409.9062282423679,336.19451342949515,346.66255029198936,260
175,27,2017,713.0702916270594,673.4504102288946,563.9181583452371,470.5514346291912,442.12480782565416,500.01174132073135,618.9713335181223,604.8521249104724,552.5461524375825,450.42906738699037,469.8109251295954,573.6984692796476,15052
176,83,2017,518.5233607349886,461.828145479794,431.00001307316035,387.70924058700683,387.8432593585432,379.8708500640227,407.85607992827704,409.8451789101918,426.5280129707454,404.7551237562775,421.51204672132064,486.6409627262752,420548
177,31,2017,734.0442932658141,564.4903977107103,533.8981963903794,480.3987961771387,690.5131655598317,1053.5491450768895,1329.5009915960075,1307.3753148201229,914.6419765982317,559.0561278461238,569.7969228663219,777.9522332741624,152968
178,107,2017,611.1508368473259,512.3218514005802,474.5652331324476,433.87746957846804,528.5971182500487,790.7517293467304,1138.2730715307223,1118.428859062814,1012.0346419314537,548.198359563054,463.2256723693772,566.9658423003095,440133
179,29,2017,514.7042390048905,404.2924665644884,385.25273819735247,358.6065531330734,538.4667635217266,876.9939176302787,1169.1761669036198,1129.3384160575697,803.0060056504547,441.9986937037771,398.5625829312007,513.4283236372357,838810
180,19,2017,585.8628100626878,451.87855739200853,429.0198897354629,389.73429835891443,571.716997541601,929.9112267731459,1214.2955557940024,1165.713835290113,793.3119548836103,443.84237467100786,449.3884490296827,590.2186644591502,930265
181,53,2017,500.6550836149988,394.0765906828238,389.71091148493616,359.38010876413466,357.19323672822435,339.34290851131595,356.15166798466106,367.9010393502301,363.28533738257596,375.96132736666607,401.32656257580726,484.2658144177754,414542
182,69,2017,632.7481013893102,495.0639012382552,473.88553630827096,435.8013595080584,443.301406950948,483.4599473546275,541.1740741361388,529.2926422220625,540.7626064224933,473.4081891034652,495.8460315451913,621.6656482144826,55269
183,79,2017,528.8055669704244,434.8867968839408,397.3957726910821,363.0394603668848,380.5928318506904,426.7093141467073,503.15011962205284,481.6012258318721,439.6319452725149,402.6528862848818,413.0686686464422,507.9404965332304,269621
184,51,2017,982.1031188620772,919.8946516283562,827.2852267781419,682.7449289505547,502.05608871142545,408.1148157185853,410.25709619210005,391.7191651580149,370.4303022916232,409.3981687780454,455.17380101672853,625.9375101235529,12782
185,39,2017,681.5043433025189,528.8547825520502,496.4161161305214,447.3685109491028,581.9945550589872,889.7880649084967,1168.8182086405561,1123.1788054197498,792.8497848637228,488.987071996595,514.4604045172829,675.6683446975472,150865
186,43,2017,778.8035931028711,626.1364798458135,591.3339979539779,536.2832440131953,539.309040953819,690.0682199058984,806.4309600088505,817.826799336056,615.7891346505683,515.3918300878609,569.3249012989562,699.3584768012146,18251
187,47,2017,627.9027052847063,479.24321814817523,456.75222092837413,417.1527497097272,572.1279731278769,871.961928790422,1144.7961447683833,1069.4266856806914,772.7080882816464,464.5393740931618,474.91942493268266,616.8563182765141,233623
188,81,2017,574.2456064831033,459.67323917369873,450.9869822355406,408.99308584714464,407.50123535975337,401.4969123770096,412.9510054826837,419.891559646572,429.5830257104125,421.97358306564115,456.5609720665387,554.8617938279965,718168
189,85,2017,596.7509873438073,466.35321881324336,449.46298561634353,406.9372730547462,434.39830052943336,489.0372093318134,555.0645061192909,541.4012534727628,544.9952162810722,436.3457236058634,463.7000817467017,579.8089961794979,1618731
190,75,2017,435.6553773399957,345.8074693547183,339.7721106510564,308.16624917811316,302.1849866311593,282.4003496142906,287.11898475630653,295.92188609079045,290.5730701743762,308.34040566514534,328.0976322768947,383.67178052752155,799169
191,55,2017,728.2041984833093,586.6314331696113,558.6727177002667,518.4806535185777,561.3595850846497,650.3067952732584,694.4803705294314,674.519585570909,684.0706353532821,540.0765043825411,600.6941290395765,707.1998172399612,136484
192,1,2017,522.4751038782038,416.55182078617077,403.2536494376679,367.85540546095405,374.9925196822928,393.3408029074075,422.6243072697438,418.2786596161596,426.5786922891947,384.0446994387694,409.18518391125986,498.42493774719276,1435704
193,13,2017,607.7525330538555,485.4633359597486,466.05958286354786,430.7757647000703,489.79717284266167,620.2228849734942,726.8781382412982,670.0406460501923,614.4622051799205,468.1604321430304,493.95878731441735,601.8625842690146,1047834
194,95,2017,592.1085073656145,474.0137069132203,453.9744278039627,423.3701467495073,492.72134976170867,625.615937185432,715.646178044068,662.9815178642926,628.9507037703621,468.6277947951317,480.6996179764103,579.5904862648831,408700
195,97,2017,679.7919052060157,551.0048692397697,536.7791052587763,498.8339063128747,492.6938495679835,527.9604376604944,556.1687780753508,528.4452723225338,547.5873445866712,493.9995329963964,556.1455807081005,670.3418962611263,483203
196,67,2017,1086.9352294312625,829.1896417142741,752.9143686289441,675.9831517107533,800.9884583850601,1069.1241525245978,1222.6215625925945,1096.0672402101568,901.9321815232105,698.9423660596508,793.2544866197273,1046.3028939048932,38995
197,41,2017,625.2594357822447,502.3120804224257,481.69125388284954,437.1391929549716,424.6599918733458,429.68873753831934,437.008300595259,444.7385179416494,468.8048389909253,453.83343330665764,505.9792566574351,609.4901719494237,252317
198,87,2017,600.7012246204459,488.2954556203083,467.72804696464374,428.9177122213811,411.6719967784939,391.62181244072013,404.7735710594124,411.4640436263966,410.99720240275497,433.48506100637155,478.45378158279897,566.9985060211297,262382
199,77,2017,657.0424398455734,510.6368666985744,486.21859164058947,450.44817611007244,581.8620266544596,830.6187362751189,1059.11735937823,967.6475764206303,766.836902905803,505.7590851698174,527.5236268383346,658.5826661008422,683691
200,9,2017,826.8962907628204,653.4047607969231,620.0741511013737,566.0072717994009,579.7851810636894,778.7181130465261,995.1117101148712,941.2576454921175,714.4420405643829,567.1636088870704,641.5506254390375,777.5552045791959,45414
201,3,2017,441.4320518969157,379.69126309913906,346.59308470336475,318.1885139169131,286.6348097364947,301.8660451029201,368.2954287956365,324.63854144555813,294.670160136674,285.1332476860881,329.9904899101959,391.45575760936697,121
202,109,2017,796.919452713337,628.1405973854934,592.1604196201287,544.8691768051971,527.7004197088088,671.9414090266997,829.4061341762472,794.6949269877333,595.007489824673,506.84351424210047,584.3512578281671,718.9840200915934,55111
203,99,2017,615.5718581048965,465.1846727721443,427.8973138640741,387.9898325048458,503.21383395658023,736.7938696241912,946.3058979915295,868.2234892314931,657.7672153070174,420.4584039463127,448.4163111090187,587.3083259180313,112013
204,45,2017,861.3584093102163,718.0871329551192,729.1023686267937,679.4902561400035,645.4344986116247,669.9530469307623,760.7136081498262,765.8064771519673,643.7108807421826,627.589348592757,720.0420459614699,845.8894447706335,87740
205,33,2017,1011.3376567716049,792.8660526883857,737.8632064193573,656.6653412043838,604.0591041581383,726.2938654324936,872.5650051270204,868.8149726027535,652.1820852952006,576.533717092675,744.0372124961475,930.6089193068182,64659
206,23,2017,2550.782668803819,725.1652917774437,773.7573050490626,734.3290445373414,686.4098025301847,624.9643482650148,629.325426301614,624.1678332938146,598.3361817699299,665.4731676739799,715.6851072541112,798.6377000861903,133795
207,105,2017,755.2067836743418,669.1663533175941,784.9255368888097,814.993795320148,677.6511269780356,645.2057621118322,707.8770604527253,699.2234623255637,587.0083863806905,690.297747424076,672.4829146998663,674.1690317464887,2238
208,5,2017,768.3728824354321,603.9143465816015,575.5212402682073,525.7061999768557,542.7862690347866,758.6411198120636,952.173677949655,896.0461054776918,665.2704395084025,508.99496118145134,583.1250548301804,714.9109312444091,37876
209,57,2017,871.0108743631597,714.3181247363813,690.0388868629433,639.0057706428181,601.3381778996264,792.7317475965415,954.2987380781676,936.5940825907676,694.7837582897921,584.3095769229578,700.4898160876807,794.3593556196413,81978
210,61,2017,848.6337845119192,659.3752473069949,595.132069542014,540.3052037978047,610.6790239323216,954.2101842005047,1259.2369710766743,1165.1905507799963,843.4091438656011,557.8079527174386,655.3650114026165,801.071876307866,293671
211,113,2017,565.3988235207557,444.50920110029944,408.88779123633776,373.82390337141027,488.3615264763192,710.9600260395699,841.067984406248,781.9487992138061,632.3997738025483,414.16893548329205,447.8326295654391,546.5472237645998,200849
212,17,2017,900.1723491573597,693.5392176925128,630.7316029038341,558.6851948746005,560.170037370063,830.6429375718543,1066.6812439037105,1027.0187482082124,756.7350541110919,570.2390443891314,686.0485691274746,841.9859187861111,150331
213,101,2017,593.6048854779333,453.67942044467895,429.33731557802264,389.1117122475946,556.8989367724946,896.1160786653772,1134.9344946358044,1053.8020440531718,749.985900512065,437.3031846641851,478.2761861269705,585.0829654114128,94737
214,11,2017,673.0160654267672,515.9668451136656,464.0872921953959,411.051133467646,578.8625123742055,889.7255491489958,1094.2883634928219,1032.7201493089087,746.9148237861033,455.7785612605867,582.8370690403025,645.4680406518271,21419
215,115,2017,660.2322645329933,516.4718072694872,501.418600417967,460.649503943017,586.0370553112461,864.688745674669,1078.6577788822776,1014.3524935076593,744.8818117651945,482.2151204825717,526.6862366351163,639.0173700280011,70418
216,7,2017,670.2587269922276,526.7383618697233,492.6374786183524,449.4816204146723,530.9340278122903,786.6762248521193,981.5402731839886,942.5699173577144,678.9231891081754,460.80121493323304,531.7319540429739,630.3342646637526,219996
217,91,2017,483.0770712471693,403.3545904082125,421.0620791188466,391.0971580911281,347.10587983496276,366.49255324447006,415.8199594343944,417.97352181182134,363.5418718201553,376.15891101372426,410.6770698741155,435.7184609869345,904
218,21,2017,798.0835232516432,598.8634303067827,534.0844952314754,468.0272582949609,596.0040076802836,931.8440024083736,1172.7973912852904,1102.2335238129353,803.4535288947038,516.3826480149004,592.9984059554399,754.8575189690054,28122
219,63,2017,670.5801038499611,543.3930042750032,536.5368002280554,487.29979190529485,436.49272890993547,455.4514057165668,519.6030220759359,494.27039729090313,452.2354221922124,505.3343032318748,540.4080112987314,670.7132179788605,13017
220,103,2017,801.1064958617231,619.7015388817348,581.5503030457535,516.1204866894299,614.9378284086356,902.2167711888331,1134.2334346955665,1091.747787315954,769.6256682941023,531.8200483431502,618.332241859367,751.7239421558164,63036
221,89,2017,962.6372156728817,759.7331721852099,716.12788242995,636.247145413883,676.9586249331901,930.3841407359115,1167.7476168447638,1152.2507540742513,828.4795829876715,615.7552419642681,758.4179727345503,875.4309127047034,176603
222,35,2017,611.904503425447,477.3287870712605,458.5832346146161,419.90203375013965,408.8675733464759,445.27890930204717,566.5205903224025,529.1452287994344,435.65005820369043,427.98892874257683,455.72123377146846,540.3306248335047,2951
223,49,2017,932.3829299984912,693.274144497872,674.293440037874,592.2018856936935,563.6743448036091,627.4685959507894,742.1771662742497,720.4925030763478,622.9662793513513,597.8208765352019,679.643911154011,829.3531880613848,111
224,37,2018,547.6703319793719,515.3625724861857,567.9676001869276,428.05357962884824,408.5620621636332,456.00101623140483,661.7791526528972,823.2050477533255,665.5756628579986,504.2832337605385,432.2080379079412,484.27664646445714,6643854
225,111,2018,412.1141976490921,362.00565884790495,379.1505567559219,450.25137991284976,419.7216241850917,452.14953660116254,603.7400776547164,722.7823732476504,601.0590312299819,480.2031640110591,450.2061147658901,502.6181687017235,822872
226,59,2018,476.7081848642721,427.3401588784273,440.72296797980937,413.53159679874346,405.73241951459164,435.81084322396373,643.1296954104915,778.2232465313506,636.2833547217199,499.6403093327084,441.86034843495315,485.41385384524614,2777814
227,71,2018,56.773019540891696,43.3861562995819,43.208615565482795,451.231736748361,456.1646286662571,558.8150400645701,892.5672551686903,1088.9620932571402,860.4755449620078,625.8898147735268,471.8717131715165,517.501486915591,2004701
228,65,2018,600.3348564461836,456.12670226724515,452.1092287864072,520.7566929299846,534.7693782957939,655.6286783531178,1022.924922094875,1289.0427800571542,1018.0934340561315,740.7794766864769,542.7961845373937,579.2420984589832,1933533
229,73,2018,513.621674132771,402.32858844584814,438.97274875580695,369.4701875368189,375.33010725862783,357.4552629234489,619.9161547663238,676.3450715730875,507.8530964660559,439.61087517265474,374.64475966668635,457.2714813660412,3061958
230,25,2018,412.15927190099177,362.1483482557676,346.6662282562171,348.562784645047,442.576148214772,618.2344220548742,822.403224631794,950.6903022533978,871.5704681629732,583.2314738576658,326.446671098328,368.7368687631688,260
231,27,2018,0.5969363750647599,0.4693887687785726,0.4762693853905821,482.46355384489107,434.8726507395148,499.6252817474738,621.318678128657,624.2596043168472,548.3599461960786,451.67296411040695,480.0439154174928,627.7649681285025,15052
232,83,2018,422.132898685967,372.39215457216665,399.36766769599905,393.3065680492049,376.19474947946355,367.6981545141305,411.457156377333,424.84147668324346,399.35694226287677,388.9786767980906,410.8314289154839,481.33687710108603,420548
233,31,2018,678.2596219845675,543.3766297313483,542.9872182217578,477.3413543022047,618.6905072910508,919.3080720070218,1360.2286728132267,1155.7863095069565,855.1581103376017,565.8912747851857,595.5271142224465,740.8532820065859,152968
234,107,2018,656.2305939055515,538.2326005848927,532.860091543634,442.58078927859947,504.03294703795893,724.6925845798271,1076.883184484262,1099.6316742274546,869.3167209754262,588.5974542097073,475.0656814096797,565.7113851807172,440133
