,County,Year,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,COUNTY POP
235,29,2018,461.5027103795653,357.3091076736662,365.8255147695805,370.1801907931245,480.5032009014408,765.5303212940596,1170.7501400043354,1039.461717518547,765.4752783143971,478.77359343697714,408.54605091823265,501.170829089084,838810
236,19,2018,524.6357114539902,427.0632895164927,437.7277810102964,384.16636113517353,484.80300730747905,778.085236515956,1210.5775860360372,996.6332265280386,725.9636916472631,445.3339634681438,461.57019985779334,582.3929901939129,930265
237,53,2018,444.1020995607404,384.9967889689458,417.6504114343362,348.86415645747053,354.2114072829908,330.24360516022284,353.2186768937106,353.1543693543055,346.1843521499574,364.06238116022786,407.7860579725934,481.66028059475656,414542
238,69,2018,552.7567615766181,466.319422151095,502.31829931948323,412.59648379496883,411.28441438042813,430.9293825190629,545.4435277730887,506.4449705828011,436.9915528472451,445.43206766192736,504.4117251661264,607.9025885442849,55269
239,79,2018,462.3969143667485,405.0288435123212,431.69013580519413,346.4108531005211,354.7228942970998,373.3349331506657,509.74059968965827,452.05356588610397,383.9908189933308,378.1617446228395,418.7552216157663,500.986597371692,269621
240,51,2018,0.0,0.0,0.0,680.7278601417142,432.14952998460063,382.7432746198114,391.60306927938916,383.18718255671934,353.6026071621765,368.1947132055912,454.53015208151146,710.4861494353697,12782
241,39,2018,605.4098020841798,507.0406882510898,518.5372056756746,426.5922896660395,491.82161060522236,745.9369547634644,1153.937943143426,955.5599532818749,714.0176718049762,482.67440132336577,527.2211423670409,663.0944581011181,150865
242,43,2018,642.2713297681041,595.2295494950072,641.0865979288337,497.0400782764232,492.48272507202324,598.4200954866687,843.1767124997732,709.3302862096837,569.2030466994928,490.35729405131497,581.3799987997792,724.5236276534126,18251
243,47,2018,563.4367471570176,462.707653431513,476.36782537714316,408.80179429991466,482.9067440458237,741.579481072206,1123.8659733134114,912.955416914084,682.952796707141,471.25227269986357,498.1177183346515,600.2632988861467,233623
244,81,2018,524.1538097442077,444.7803670535298,477.0601177449822,402.6697082364538,403.8048191807463,388.0257050445945,407.9883463857619,404.83338056953176,392.1766370536824,414.5662658353158,463.50930273860416,544.7394303232801,718168
245,85,2018,533.840255034638,449.1772903436786,481.40499639473614,394.076446522922,397.9538370480788,439.70340305712796,539.2009613040049,491.4753453520836,422.5006985295759,422.7390559708007,476.7596411125938,563.2998399775128,1618731
246,75,2018,386.0450548640637,330.157602651331,356.2078183098116,304.4258480782327,302.6085043515688,277.08117737214087,284.2652967629537,291.0452114608504,355.9418882361423,299.963951700368,324.5088715900405,380.5287352251238,799169
247,55,2018,662.9118240458864,552.8992643340615,598.6699097775718,505.93170253112174,522.4851869037607,588.7186589643658,678.9803450370276,624.5452178616192,551.5720632046496,548.8069062203576,610.8824738985707,706.6909794317329,136484
248,1,2018,471.2794696199173,395.8246117799159,424.7094913057872,356.0534379662079,355.7904723584504,358.8106187967656,403.29436689036027,383.6738768316885,357.89705570290243,367.15434799473275,412.673977870205,489.2648523714796,1435704
249,13,2018,563.2748444356675,455.0092023601344,491.16980569886846,412.62530378985656,426.2042629083535,537.5900621752905,691.266462217263,595.434811319075,494.7475791366892,450.2055564520311,499.89347241463133,595.064515419932,1047834
250,95,2018,550.5523145697762,438.89889073199015,476.94764863598175,406.56549192830397,419.1762561410755,538.3601608500932,674.9108298656801,570.6802910509923,494.6736712309868,448.4276177863145,484.99511956414904,572.1333816038483,408700
251,97,2018,621.1686055545501,517.9816555934974,558.9073915788792,472.025858533663,460.3657106037585,477.48943456379385,510.75920924020926,500.9129205966814,458.7300754250154,477.9336538078694,552.0891030402852,641.525873440088,483203
252,67,2018,974.360441588617,806.3953288954641,766.8703105745815,582.1160288019603,598.0418959432299,830.951416256331,1141.9763900815637,931.5657629392737,748.522889008792,617.287256786714,767.7419319994442,914.6214455763454,38995
253,41,2018,583.0513913660416,475.01875655429006,522.1513397667962,428.2665483868531,418.1405220767094,408.7485743004846,434.74415753691966,431.95741051106285,416.76301314396267,447.360819606924,514.6116144197086,610.1973128222052,252317
254,87,2018,535.1269510283785,460.62488097466314,502.79476222852014,412.6354217004671,403.6920732672644,376.01343610322755,395.89940769323704,393.4454603653375,385.62493906877785,415.86503160922484,475.2447956893416,561.3344255125164,262382
255,77,2018,610.1950874657381,489.997004206462,514.5294673486761,433.5794054688329,476.6042165676693,711.6292681705369,1004.8161815517442,813.6653354658122,628.8975504111997,490.56354362770384,546.8310415270911,641.9694922140291,683691
256,9,2018,707.0744181021654,619.7853006689387,656.4268533138705,501.8648459556251,486.12661419137544,631.9367135403031,934.1589160218701,747.020421640934,581.719982528804,486.39714146987353,591.0855691411646,749.8027749245691,45414
257,3,2018,362.40365485095253,351.40409756761187,378.65399085309366,295.71791067059405,278.1357440662074,274.9701794669938,377.059630102166,308.1173484777771,267.64914697858165,274.4048872135137,332.9100629821224,443.1552068900292,121
258,109,2018,659.4294528863611,610.2826642637385,655.197332211369,496.8130156669483,468.73296519217047,563.9166285105827,833.560390078769,686.429925854595,532.1756883496352,472.75721329433554,577.1748826962396,735.2202123172192,55111
259,99,2018,542.9662445399812,437.8162311989478,452.62421640871554,362.7121219013054,414.86086518856246,629.9796204027481,922.7785592743481,737.8488309023455,556.6698063484768,421.6869694820751,475.1296418149918,582.6811457327246,112013
260,45,2018,783.1322038149208,693.8516870635854,762.6055702946907,645.8265737025092,596.8071126765335,610.1292436563347,756.5451528429114,662.1179176574822,576.0092956165374,604.2093461655505,714.3453633855144,806.1607621247983,87740
261,33,2018,865.7762365215201,745.9534146792188,807.2651476713336,603.928929365123,538.5959539461396,632.9341693842127,860.4251136876735,718.134285016433,581.6822171237974,535.5581455612031,728.5041109339496,902.2798794127065,64659
262,23,2018,754.6368941019842,701.442584330728,765.6731339669633,673.5415833359591,648.7718282906749,572.4441282388226,579.9291374134763,571.5061061165408,548.3171738080113,613.0073097247431,666.900519473686,754.5131148883856,133795
263,105,2018,632.1567830236398,607.9856346136875,685.2416289152213,630.000350776961,578.5318186355598,544.8727568209699,654.5062561564895,576.6478260782897,517.5520862955912,599.7883397152455,626.5774037233746,627.3173671806239,2238
264,5,2018,655.4895084817797,574.519396743997,610.8987823158992,471.98043247248376,455.0817983380664,604.3995553870836,919.3250550844467,727.5044565405884,558.4875240312488,463.84654881742955,559.3941470579533,706.3824298066944,37876
265,57,2018,743.4475869502922,656.9497560518121,724.747148920246,570.3138370988518,530.2075458198215,642.9988240546016,983.6078667576455,778.754036397415,589.0737617920813,549.5127444247,662.2154696183692,805.5761041935115,81978
266,61,2018,746.4903576512113,592.4068587722472,619.0758538446621,471.2747743039164,488.03082246578543,744.3795930540343,1209.6110447005237,940.3591433539057,681.4372502352096,529.7256030894355,659.3736140889637,798.4639865772265,293671
267,113,2018,522.6510047932754,413.71262987372296,431.964448415372,359.70899221489725,400.7388222917893,586.6364804539404,812.0962414400093,637.2884345602527,503.0002023970714,408.82892341443306,456.1849443431825,531.135926474127,200849
268,17,2018,779.294639212774,658.0792872936822,692.6420375938063,514.205107052115,485.0043917853209,649.4771926654989,1040.3276385440713,817.0837922434306,618.9920998554257,527.7187903980234,671.1785030699194,848.9053962960687,150331
269,101,2018,545.5087932760912,422.6750621677926,439.26605819456125,371.5506249588132,453.5249895975209,738.4078202064828,1103.2471451296592,829.5870756786522,607.7752502884803,427.64332170005247,495.8748494994551,574.5437455371438,94737
270,11,2018,609.0653610788117,460.8219271497671,512.2520421548079,393.10010731990445,485.43782794616226,765.6185815822951,1087.9812775465464,817.3026459420162,635.4857187333145,436.585675172171,529.8183910208875,650.177582553852,21419
271,115,2018,600.7143233573022,488.51672023518057,512.6267350080778,427.04175324301815,484.78866217283945,714.7803834473677,1046.8704321178147,816.0138850889687,612.5016403481942,466.4306408805594,535.1003663988432,625.7125828792923,70418
272,7,2018,591.513984498542,492.2215096183716,517.818634513254,419.87405090353815,461.64151603916986,666.4423277821942,988.8804279439603,748.6154249343308,567.207279850559,444.57114683368843,481.1078623770023,615.9040453994719,219996
273,91,2018,400.9907823770129,369.2150470715645,414.9727140489491,338.4240683111585,318.5961723948591,326.62626061375016,413.2586209964031,372.1886188757229,321.9580673351192,333.76417266149684,381.23709649077165,443.53110696844664,904
274,21,2018,705.8400954534944,555.9283158557729,578.2428444981573,435.61926307246523,528.1797950242511,825.2809501840758,1167.7687374979487,874.5320382515919,693.6003275791905,523.3449681259488,661.2821332891976,802.1705079278639,28122
275,63,2018,597.3365916765114,547.5952370250163,578.9913881911015,456.7359003445559,424.5948672501451,417.8832913121902,520.4482864492489,462.0485835140632,419.7780979277694,470.2686469853876,545.0963410103637,635.8474128599697,13017
276,103,2018,706.2349525647263,575.8220213749212,615.4789298360424,487.9958135070095,563.4475171312869,804.7493233136925,1148.72547006216,881.3474694771071,670.3602292191125,514.7670468237174,627.2317853391461,769.8191046150065,63036
277,89,2018,836.3114982330491,682.2231619412353,755.691085862074,579.0943059161236,595.754624054442,808.6485984172671,1150.3353393020857,928.635144330635,712.7269780715629,587.8733995999157,718.4752787519827,908.007999442828,176603
278,35,2018,492.66555466349934,453.55424617347444,480.0158525544308,397.25789816488026,401.89254949286675,426.57115680838945,588.9918348285706,469.9931217653138,408.58748224000226,410.6255462543528,460.5063962739744,541.2763253641901,2951
279,49,2018,753.2672982800981,679.7510532389532,716.0426004894446,582.4400815496031,530.0258535568207,563.5376051051051,739.7505855855853,587.2821174539524,548.8397943693693,570.2118666666665,659.8473153153153,818.5961711711712,111
280,37,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6643854
281,111,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822872
282,59,2012,26.145108950099903,25.22800282100108,51.61223596220732,94.28497463157846,99.7785479734448,97.75313642265439,117.39726180931336,169.1416337329716,162.36843346206376,120.45217017753703,112.41620784296258,134.77653683947543,2777814
283,71,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004701
284,65,2012,0.008956982955017128,0.04174932525182295,0.01123949615467467,0.01376326301554125,0.012807670050279517,0.012438349844971235,0.016197722342985613,0.023077457977591923,0.021502367497941,0.01672777849883102,0.01639056170354616,0.021533355127719016,1933533
285,73,2012,212.62543763822407,247.3175582065204,300.85064124384496,458.8168164311506,478.2732431786447,482.1905379247194,566.6749241240411,766.143644907672,736.7188585092856,587.0136936856621,557.7097992894253,693.1889311070079,3061958
286,25,2012,6.472103222779183,7.468203604430801,9.139499319965827,13.95014533915123,12.562020800000003,17.50294038095238,27.687891078431377,33.35402302884615,22.68610828571429,11.915029351851853,11.586581759259262,19.68678713675214,260
287,27,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15052
288,83,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420548
289,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152968
290,107,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440133
291,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838810
292,19,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930265
293,53,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414542
294,69,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55269
295,79,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269621
296,51,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12782
297,39,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150865
298,43,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18251
299,47,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233623
300,81,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718168
301,85,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618731
302,75,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799169
303,55,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136484
304,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435704
305,13,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047834
306,95,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408700
307,97,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483203
308,67,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38995
309,41,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252317
310,87,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262382
311,77,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683691
312,9,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45414
313,3,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121
314,109,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55111
315,99,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112013
316,45,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87740
317,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64659
318,23,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133795
319,105,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238
320,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37876
321,57,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81978
322,61,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293671
323,113,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200849
324,17,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150331
325,101,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94737
326,11,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21419
327,115,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70418
328,7,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219996
329,91,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904
330,21,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28122
331,63,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13017
332,103,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63036
333,89,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176603
334,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951
335,49,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
336,37,2013,0.013288321454170325,0.010919632302584435,0.01045315405147889,0.009576497537968754,0.009603309534526686,0.011320535815451208,0.014568821152107392,0.01234592348620244,0.010409500139338869,0.00943902634111165,0.010218158109530617,0.012721205918481644,6643854
337,111,2013,0.0982065435244107,0.07625059748494453,0.07446618982325175,0.07561755679838689,0.08762903162130599,0.11409436932057435,0.14614132471035451,0.1276484131927851,0.1036733824703119,0.07491211455318142,0.07307018495898399,0.09919837398769189,822872
338,59,2013,114.53544831849088,102.58955105003271,101.19655279264464,94.2379359932631,104.14864318978282,109.626357060273,131.94025394937904,136.69666506372735,141.17983955837303,108.38060693976708,107.20814384278829,125.79728094083391,2777814
339,71,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004701
340,65,2013,0.02054427253779615,0.016161273737743582,0.013953932401522132,0.013017596014433822,0.013840908767897153,0.014918083877199579,0.01871751916225723,0.018761573822971847,0.04073002398892664,0.016679963807661395,0.017721469129865594,0.02106054231084109,1933533
341,73,2013,685.5746564172173,557.3172190363885,524.2313454561983,479.7462463708286,497.82333388949525,519.4098446649109,631.1407856420251,639.3500100763065,891.7977131012807,509.8787907988586,519.2109677061435,597.6195617715458,3061958
342,25,2013,22.51143067226891,13.007559600000002,11.53033065891473,9.263976401515153,10.623208446969697,19.927486865671643,28.370110000000004,23.328351058394162,17.033598900709222,8.416046223021581,11.775600833333337,13.87930792682927,260
343,27,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15052
344,83,2013,283.1372960651976,240.30693160790796,240.79585872418724,222.48601487012095,224.31590913769259,221.83027230531508,232.4941706170022,231.79409692434936,227.3929762478654,234.36583030006918,244.46595593843207,295.1571934257589,420548
345,31,2013,816.2661658620136,660.743876969137,616.423165028387,624.4547896802369,782.8779808020148,1103.305030259137,1380.1990471960637,1177.3094298405897,917.1434234235305,618.0651563185085,631.8589529397674,847.2532555749385,152968
346,107,2013,200.86615301333597,160.03366054039023,143.63264834086982,143.47996622638487,178.27608455372297,253.00788631221698,321.0190149682299,265.1685833122527,212.53492122311584,139.9986312858097,146.72603982161306,209.9474123535608,440133
347,29,2013,456.11435662026753,362.60515678031396,365.28598325354227,396.86319040455953,534.1844696275673,790.2832256788963,1028.9485768967302,873.8202591604023,675.3264668244218,394.9444386203545,366.9562749137123,473.87050168915437,838810
348,19,2013,655.0868603523263,532.7017266684862,513.5848073055754,527.1376602766958,660.7507813605283,962.5277301854428,1280.4689468238719,1067.3174043524812,814.5802089525204,520.5047123128959,527.8731100576811,682.3862700689725,930265
349,53,2013,529.995809522442,448.0561607494738,448.4192454294818,412.351903085745,414.25647626229613,405.5283375316087,420.05913410273575,421.07852081934595,406.50282289105473,432.19987333734,453.51070009415747,546.5990645835858,414542
350,69,2013,664.389483033647,550.8021579441272,538.2708648820316,505.54954529548456,520.5738276077907,558.9739430064689,560.2557380547652,565.6916766299701,549.9985080544143,529.8293701794083,555.9032409916786,693.0059443050403,55269
351,79,2013,568.6354526337714,481.49872718158605,466.69118441197963,434.4230453917244,452.871411236551,481.1277646130131,513.0198836069613,496.5663687536926,471.9627061674431,452.3691218670998,475.39769725039355,579.6814094226062,269621
352,51,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12782
353,39,2013,753.1307677317421,608.9766088108809,577.7194594678034,562.6138480629876,666.1881349277063,916.3716725056445,1207.0785979552716,1014.9897550347844,800.8204486395482,571.6262403439255,594.9862940493425,776.2683292442014,150865
354,43,2013,746.6203182928957,621.4070381922345,574.14332957778,517.8069224567101,530.3905044341982,647.7979681586294,829.9694690523532,696.5564292821037,591.1093688710616,540.2112316109298,594.3605998800517,762.7634892204954,18251
355,47,2013,668.8211804335117,537.8717998339623,514.8711633408881,518.6066895837783,639.4701613517271,884.8059343318993,1148.364431745711,968.48958725831,754.7704432885354,523.3803025638698,536.5763276979162,694.2670393863019,233623
356,81,2013,591.4894152351329,485.35236426805176,484.6128456260503,435.2456435033335,438.1446809031113,431.0887125993142,440.10246592886233,441.19585092853856,433.0017106284599,457.8138954478357,488.7604341288818,606.4021711194735,718168
357,85,2013,635.4597557960335,514.0536103726508,494.0769469400435,455.7198557185165,477.31969685100853,523.6388718891546,566.9057368313588,532.7064858061436,502.55620256247715,477.41239807265373,510.96037635421817,649.5153332739304,1618731
358,75,2013,436.25789392346246,360.9747512874289,368.5845060102521,325.3280644041144,321.28638733285214,305.4064649026448,315.60938232196185,315.50841293319223,308.0251641696755,336.79054784422897,351.8468151656386,428.50265869369093,799169
359,55,2013,709.7076431098006,574.1510039312175,576.5567456594126,546.7491360985898,595.9183587697156,663.1381607321473,687.8562621728497,674.3707155461212,626.1779603289615,586.8160427821934,617.7928533875732,758.924074939985,136484
360,1,2013,540.6205227978229,438.6370186193869,432.3683861349769,393.7129985326942,401.389034715036,418.86792534318073,442.1349591976643,423.9223845676946,411.2894653978925,410.8687929105065,435.80321372104186,545.3190612157379,1435704
361,13,2013,636.9976682747468,510.7659021103427,509.3241919215219,493.53777519515194,535.3890799421972,644.7957575821623,708.7383944405508,634.6477483864081,577.4618748180676,500.34058364270373,524.6053410717379,657.3706885145273,1047834
362,95,2013,624.2134139295208,502.04679294592825,507.04965444486356,502.76618549164755,553.8334159943486,668.3980693123192,706.2984360498144,652.116375467831,590.5690439564873,501.3588314680941,517.0524917607631,641.6585727798786,408700
363,97,2013,660.4154694222101,537.8171893788317,542.4778698699706,503.61167627608586,514.1553537183955,538.0824772930675,543.3756118907605,543.0088327186096,521.127766474655,524.9004786774585,558.1589534858663,698.8816494222846,483203
364,67,2013,1044.737992094133,832.5617341089841,792.6105107068744,751.5760740930853,846.6840725670004,1035.335569810931,1209.4922283708265,1072.9949297261235,891.705979431554,777.5291596585879,830.9839332776589,1110.9023926246016,38995
365,41,2013,609.1157329547941,490.16988134717593,492.3452201323225,436.62981115467966,438.8238674978694,443.6052905932448,454.27743735610284,453.22208711957177,446.2015659067393,468.7156969733325,506.3738830452986,628.7529383977628,252317
366,87,2013,609.0335397220439,515.640869974073,505.41101068876816,455.65258495574494,456.780160963951,450.7942103816021,463.335807810166,464.7582355756118,452.5589847175394,492.31680895570986,526.3668362249033,631.3229564333449,262382
367,77,2013,696.5246411662108,559.108954249203,551.0214011127595,550.4795170317929,649.1342129364863,843.83749063072,1028.3698557389746,871.1095257094436,715.8920706209781,558.9168007760736,579.176797412127,729.6185604681039,683691
368,9,2013,827.2505341721937,680.2534437071163,629.1025336574527,570.3310511995137,609.420484110251,748.2423830888788,967.1699981966863,798.0394959348788,658.6812311145658,573.7431934800436,634.9616446753009,824.8779483574508,45414
369,3,2013,450.6025935321801,382.32245516078564,342.59368985094727,292.55334671071586,294.66371291782616,291.1231121046242,365.5263538873907,315.96883392424,275.7720624793388,293.75772865645234,331.75155732498143,434.83372878948563,121
370,109,2013,826.9361487770578,690.1962200339237,625.6710088901285,554.4866493320325,562.8910938540375,669.8041955443487,858.8653996267531,720.2246378448217,611.235509335718,562.0666487253326,636.0147358574754,825.4764170915487,55111
371,99,2013,667.556741890617,527.4501701380626,497.93159836823423,484.6637442223432,570.6607819316766,759.7063846174375,954.1932197739427,794.9053821375209,637.6868596289961,485.222415857202,516.6326132443678,682.1387087851143,112013
372,45,2013,848.7692002813187,717.5834504181222,728.7927925492728,643.8871123113511,644.9034406462347,661.3586609152264,782.0684364173953,680.569424831352,619.7120680039,656.5469982442941,696.1015640509036,886.1593327921358,87740
373,33,2013,1003.6699127453896,790.6606690788263,745.7987146982435,632.6007104770222,621.1007572102694,699.453782203429,908.5800995893887,744.3190768409278,634.5065902514024,634.4833786140595,743.8624447826958,1028.5329135975107,64659
374,23,2013,869.8962246969853,756.7688020410762,798.5661760939637,720.9575784417792,693.9098934609046,640.9825014244497,642.7695519922422,638.1197161890035,622.777421271722,694.0672024068731,728.6116956991635,852.4878582439496,133795
375,105,2013,755.1216325191446,645.0809353769873,630.0138335280096,633.8869876838364,634.2853532246532,584.0783537562653,654.44420473762,594.2923043658669,533.0784722590607,699.6705859809238,639.0086535746053,752.5333841864352,2238
376,5,2013,794.8163288353754,652.5622926790916,621.8415501523109,620.4361389384168,610.8727095037689,759.3637651316695,977.2414966788265,799.0061160884377,658.7327918693122,570.7493174673305,619.7511120227584,804.5569204142497,37876
377,57,2013,871.0236121023788,720.8041909611727,702.6627970648681,638.4388916339776,648.4420764218436,761.2229429948001,988.612661674752,789.5806973584445,659.2530320635447,645.8332652504679,709.5658845971191,894.1587119538428,81978
378,61,2013,912.843061206211,724.8047345560616,703.1255930332845,670.4706020794173,770.6559624345939,1011.7110702186063,1298.899292309157,1048.4387062256192,825.521883657303,674.1247379483573,723.5593882721813,947.2650807699231,293671
379,113,2013,600.2148444125169,479.0981476326666,465.63765654250426,465.15215670351245,550.9327451023709,726.567325977938,833.8127813112299,722.0026626645265,590.4781795369778,463.05491569371316,484.05983394675786,610.1603961459621,200849
380,17,2013,967.0968467857283,777.4465276369683,731.6200526218232,674.0087092710188,710.4065552553927,876.4128001273584,1121.8759250360642,928.248345590717,748.991785506113,679.285431027234,755.3696962201329,984.4360088522176,150331
381,101,2013,648.750583480995,522.7290742013471,517.9736936962063,530.4977545777009,667.342094535129,931.8797464599227,1163.0115771156736,949.0314419761402,716.2284895903581,520.9887901874483,538.8301881190097,683.0671727190222,94737
382,11,2013,716.6651446683292,565.2285817837591,548.7399899095545,548.0734781692685,681.3022141160611,941.2447259399689,1152.2799933949568,938.6758441404621,724.2287175852227,537.3609799694393,577.4769980033642,755.6444272181693,21419
383,115,2013,691.7336788149775,558.8854101128645,552.3662730417991,549.7066683082514,664.2116315724929,879.3365301506221,1084.500851491063,900.5165232569126,708.290159425768,549.8371803560834,566.599096689813,718.311380718443,70418
384,7,2013,700.6694175867584,565.6840842884492,547.6140835520303,526.2644251534902,609.1601930938417,797.3301513189587,1027.5876879624047,824.6222728895841,658.4226701121195,530.8997436468046,570.8225629118205,730.0298115230273,219996
385,91,2013,509.45423758282493,437.1612162027387,461.3312200309108,440.1779005916938,443.4272735214914,443.4998411339917,523.5124581220159,343.8608366503619,361.31947918840365,380.519216884845,415.76826617118917,519.5042915997834,904
386,21,2013,822.2426778179382,644.5175732029231,618.4765229932532,596.9417657032593,716.0224105308314,983.4111041131328,1225.1810723241497,984.0791065630934,767.3133135671426,591.6679394244148,645.6791207650828,866.6215596828886,28122
387,63,2013,774.6830522472034,611.7917964243961,565.5377139088777,477.37520668898605,468.8137742403312,453.62503567297995,538.4350756673383,479.1274057309712,459.53298976808907,521.3924218448315,563.6240770772581,748.7832378211042,13017
388,103,2013,831.5197302179537,647.9426943797076,626.2614563656024,594.0509200924222,693.7666060000705,926.8350376197974,1191.8541881645885,970.2668168821033,752.8407262039891,603.067514192062,660.2470568184476,851.9964411971864,63036
389,89,2013,964.4393643185879,765.6968846876314,742.2380856623514,682.9851507101532,738.1098708381867,943.81015895162,1215.6214561337845,997.3821549184371,774.2404972368736,661.906003776249,776.3038592735882,994.5331029476075,176603
390,35,2013,623.9476656623668,477.72286794937656,450.2771599212015,414.3402051362939,437.03065544340546,461.47092850530703,584.0998126632045,499.3095972486158,444.88293488977683,463.0082641041784,475.05878532569164,631.7084621268389,2951
391,49,2013,1012.7263162409765,728.976189378657,677.3743595044145,598.5055678381939,596.4871620630119,659.1900542412543,752.8727556691235,678.4494898007495,623.3232853253253,656.969387047676,675.2207828594828,1022.4156457721903,111
